"plh0212","year","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2008","Female","","","",""
"3 on scale 1-7 ","2008","Male","","","",""
"3 on scale 1-7 ","2008","Female","","","",""
"4 on scale 1-7","2008","Male","","","",""
"4 on scale 1-7","2008","Female","","","",""
"5 on scale 1-7","2008","Male","","","",""
"5 on scale 1-7","2008","Female","","","",""
"6 on scale 1-7","2008","Male","","","",""
"6 on scale 1-7","2008","Female","","","",""
"7 Strongly agree","2008","Male","","","",""
"7 Strongly agree","2008","Female","","","",""
"1 Strongly disagree","2009","Male","36","0.005378974627566","0.00383137824577102","0.00692657100936097"
"1 Strongly disagree","2009","Female","34","0.00499983366990897","0.00357337759084383","0.0064262897489741"
"2 on scale 1-7 ","2009","Male","65","0.00886013310997794","0.00687738869180089","0.010842877528155"
"2 on scale 1-7 ","2009","Female","49","0.00606461699973968","0.00449443565149317","0.00763479834798619"
"3 on scale 1-7 ","2009","Male","178","0.0232876242753153","0.0200966369577749","0.0264786115928556"
"3 on scale 1-7 ","2009","Female","144","0.0188430347719952","0.0160931549170902","0.0215929146269001"
"4 on scale 1-7","2009","Male","438","0.0537401395130329","0.0489688722547566","0.0585114067713091"
"4 on scale 1-7","2009","Female","453","0.0521871967114404","0.0476892705781517","0.0566851228447291"
"5 on scale 1-7","2009","Male","1247","0.145840646179858","0.138372928677835","0.153308363681882"
"5 on scale 1-7","2009","Female","1217","0.1266396993905","0.11991379471412","0.13336560406688"
"6 on scale 1-7","2009","Male","2934","0.333856387636774","0.323878400978143","0.343834374295406"
"6 on scale 1-7","2009","Female","3030","0.303086460469203","0.293791623685025","0.31238129725338"
"7 Strongly agree","2009","Male","3683","0.429036094657475","0.418564076596545","0.439508112718406"
"7 Strongly agree","2009","Female","4465","0.488179157987214","0.478069937949152","0.498288378025275"
"1 Strongly disagree","2010","Male","","","",""
"1 Strongly disagree","2010","Female","","","",""
"2 on scale 1-7 ","2010","Male","","","",""
"2 on scale 1-7 ","2010","Female","","","",""
"3 on scale 1-7 ","2010","Male","","","",""
"3 on scale 1-7 ","2010","Female","","","",""
"4 on scale 1-7","2010","Male","","","",""
"4 on scale 1-7","2010","Female","","","",""
"5 on scale 1-7","2010","Male","","","",""
"5 on scale 1-7","2010","Female","","","",""
"6 on scale 1-7","2010","Male","","","",""
"6 on scale 1-7","2010","Female","","","",""
"7 Strongly agree","2010","Male","","","",""
"7 Strongly agree","2010","Female","","","",""
"1 Strongly disagree","2011","Male","","","",""
"1 Strongly disagree","2011","Female","","","",""
"2 on scale 1-7 ","2011","Male","","","",""
"2 on scale 1-7 ","2011","Female","","","",""
"3 on scale 1-7 ","2011","Male","","","",""
"3 on scale 1-7 ","2011","Female","","","",""
"4 on scale 1-7","2011","Male","","","",""
"4 on scale 1-7","2011","Female","","","",""
"5 on scale 1-7","2011","Male","","","",""
"5 on scale 1-7","2011","Female","","","",""
"6 on scale 1-7","2011","Male","","","",""
"6 on scale 1-7","2011","Female","","","",""
"7 Strongly agree","2011","Male","","","",""
"7 Strongly agree","2011","Female","","","",""
"1 Strongly disagree","2012","Male","","","",""
"1 Strongly disagree","2012","Female","","","",""
"2 on scale 1-7 ","2012","Male","","","",""
"2 on scale 1-7 ","2012","Female","","","",""
"3 on scale 1-7 ","2012","Male","39","0.0151530097625299","0.0107007265813139","0.0196052929437458"
"3 on scale 1-7 ","2012","Female","39","0.00968317800413865","0.00673423654554078","0.0126321194627365"
"4 on scale 1-7","2012","Male","100","0.0401909856048738","0.0330327549673984","0.0473492162423491"
"4 on scale 1-7","2012","Female","170","0.0427605484061511","0.036667957145855","0.0488531396664473"
"5 on scale 1-7","2012","Male","449","0.154309272168115","0.141143366393391","0.16747517794284"
"5 on scale 1-7","2012","Female","654","0.150418988513118","0.139653745304395","0.161184231721842"
"6 on scale 1-7","2012","Male","1115","0.362461253903132","0.344941297023678","0.379981210782585"
"6 on scale 1-7","2012","Female","1489","0.338810149014981","0.324556980816103","0.353063317213858"
"7 Strongly agree","2012","Male","1168","0.421189533988918","0.403194365392424","0.439184702585411"
"7 Strongly agree","2012","Female","1861","0.453512975998561","0.438521137284403","0.46850481471272"
"1 Strongly disagree","2013","Male","","","",""
"1 Strongly disagree","2013","Female","","","",""
"2 on scale 1-7 ","2013","Male","55","0.00669379059139746","0.00499244328686189","0.00839513789593304"
"2 on scale 1-7 ","2013","Female","35","0.00402709159861272","0.00278699527680129","0.00526718792042415"
"3 on scale 1-7 ","2013","Male","125","0.0141558962230589","0.0116910595441076","0.0166207329020103"
"3 on scale 1-7 ","2013","Female","123","0.0132795660977792","0.0110381375127015","0.0155209946828569"
"4 on scale 1-7","2013","Male","381","0.0401111830632146","0.0360170821507151","0.0442052839757141"
"4 on scale 1-7","2013","Female","389","0.0412604243816524","0.0373659121207078","0.045154936642597"
"5 on scale 1-7","2013","Male","1319","0.149252074274947","0.14181715977587","0.156686988774024"
"5 on scale 1-7","2013","Female","1268","0.122224422400231","0.115810751875083","0.128638092925378"
"6 on scale 1-7","2013","Male","3181","0.36123795732998","0.351215330037052","0.371260584622908"
"6 on scale 1-7","2013","Female","3415","0.330231282226459","0.321022388992289","0.339440175460629"
"7 Strongly agree","2013","Male","3741","0.425428315631538","0.4151125694634","0.435744061799676"
"7 Strongly agree","2013","Female","4762","0.485463105867933","0.475676721295482","0.495249490440385"
"1 Strongly disagree","2014","Male","","","",""
"1 Strongly disagree","2014","Female","","","",""
"2 on scale 1-7 ","2014","Male","","","",""
"2 on scale 1-7 ","2014","Female","","","",""
"3 on scale 1-7 ","2014","Male","","","",""
"3 on scale 1-7 ","2014","Female","","","",""
"4 on scale 1-7","2014","Male","","","",""
"4 on scale 1-7","2014","Female","","","",""
"5 on scale 1-7","2014","Male","","","",""
"5 on scale 1-7","2014","Female","","","",""
"6 on scale 1-7","2014","Male","","","",""
"6 on scale 1-7","2014","Female","","","",""
"7 Strongly agree","2014","Male","","","",""
"7 Strongly agree","2014","Female","","","",""
"1 Strongly disagree","2015","Male","","","",""
"1 Strongly disagree","2015","Female","","","",""
"2 on scale 1-7 ","2015","Male","","","",""
"2 on scale 1-7 ","2015","Female","","","",""
"3 on scale 1-7 ","2015","Male","","","",""
"3 on scale 1-7 ","2015","Female","","","",""
"4 on scale 1-7","2015","Male","","","",""
"4 on scale 1-7","2015","Female","","","",""
"5 on scale 1-7","2015","Male","","","",""
"5 on scale 1-7","2015","Female","","","",""
"6 on scale 1-7","2015","Male","","","",""
"6 on scale 1-7","2015","Female","","","",""
"7 Strongly agree","2015","Male","","","",""
"7 Strongly agree","2015","Female","","","",""
"1 Strongly disagree","2016","Male","","","",""
"1 Strongly disagree","2016","Female","","","",""
"2 on scale 1-7 ","2016","Male","","","",""
"2 on scale 1-7 ","2016","Female","","","",""
"3 on scale 1-7 ","2016","Male","","","",""
"3 on scale 1-7 ","2016","Female","","","",""
"4 on scale 1-7","2016","Male","","","",""
"4 on scale 1-7","2016","Female","","","",""
"5 on scale 1-7","2016","Male","","","",""
"5 on scale 1-7","2016","Female","","","",""
"6 on scale 1-7","2016","Male","","","",""
"6 on scale 1-7","2016","Female","","","",""
"7 Strongly agree","2016","Male","","","",""
"7 Strongly agree","2016","Female","","","",""
"1 Strongly disagree","2017","Male","38","0.00286563250284001","0.00197839172541733","0.00375287328026269"
"1 Strongly disagree","2017","Female","30","0.00231301539111097","0.0015509607693962","0.00307507001282574"
"2 on scale 1-7 ","2017","Male","78","0.00541742336703693","0.00419907575691308","0.00663577097716077"
"2 on scale 1-7 ","2017","Female","60","0.0042267765517428","0.00319761262968228","0.00525594047380331"
"3 on scale 1-7 ","2017","Male","215","0.0192609576257455","0.0169797223737458","0.0215421928777452"
"3 on scale 1-7 ","2017","Female","205","0.0123027474562197","0.010554058110026","0.0140514368024134"
"4 on scale 1-7","2017","Male","686","0.0528097149512584","0.0490975272022936","0.0565219027002231"
"4 on scale 1-7","2017","Female","658","0.0511362845017832","0.0476419362014498","0.0546306328021167"
"5 on scale 1-7","2017","Male","2197","0.168275680024194","0.162066206475261","0.174485153573127"
"5 on scale 1-7","2017","Female","2085","0.146120889342619","0.1405174582626","0.151724320422638"
"6 on scale 1-7","2017","Male","4954","0.378042780846549","0.369994462708056","0.386091098985043"
"6 on scale 1-7","2017","Female","5262","0.339753322332013","0.332239954431276","0.347266690232749"
"7 Strongly agree","2017","Male","5776","0.373327810682375","0.365299581041506","0.381356040323245"
"7 Strongly agree","2017","Female","6965","0.444146964424511","0.436264844710253","0.45202908413877"
"1 Strongly disagree","2018","Male","","","",""
"1 Strongly disagree","2018","Female","","","",""
"2 on scale 1-7 ","2018","Male","","","",""
"2 on scale 1-7 ","2018","Female","","","",""
"3 on scale 1-7 ","2018","Male","","","",""
"3 on scale 1-7 ","2018","Female","","","",""
"4 on scale 1-7","2018","Male","","","",""
"4 on scale 1-7","2018","Female","","","",""
"5 on scale 1-7","2018","Male","","","",""
"5 on scale 1-7","2018","Female","","","",""
"6 on scale 1-7","2018","Male","","","",""
"6 on scale 1-7","2018","Female","","","",""
"7 Strongly agree","2018","Male","","","",""
"7 Strongly agree","2018","Female","","","",""
"1 Strongly disagree","2019","Male","59","0.00645686975427509","0.00504111444189217","0.00787262506665802"
"1 Strongly disagree","2019","Female","34","0.0027440864633666","0.00185978122521038","0.00362839170152282"
"2 on scale 1-7 ","2019","Male","71","0.0055303713292859","0.00421951005758326","0.00684123260098855"
"2 on scale 1-7 ","2019","Female","52","0.0034607878051737","0.00246804974218988","0.00445352586815752"
"3 on scale 1-7 ","2019","Male","192","0.0146843848862741","0.0125582080286378","0.0168105617439104"
"3 on scale 1-7 ","2019","Female","180","0.0158973029896546","0.0137829284113126","0.0180116775679966"
"4 on scale 1-7","2019","Male","671","0.0574546043101537","0.0533412380484407","0.0615679705718667"
"4 on scale 1-7","2019","Female","544","0.0439115552766596","0.0404478698999349","0.0473752406533843"
"5 on scale 1-7","2019","Male","1897","0.151115451696424","0.144784593651988","0.157446309740861"
"5 on scale 1-7","2019","Female","1668","0.132078014351658","0.126354594544124","0.137801434159191"
"6 on scale 1-7","2019","Male","4716","0.390786208951576","0.382161622061094","0.399410795842058"
"6 on scale 1-7","2019","Female","4826","0.342501143679531","0.3344792203733","0.350523066985762"
"7 Strongly agree","2019","Male","4689","0.373972109072011","0.365419467486109","0.382524750657913"
"7 Strongly agree","2019","Female","6139","0.459407109433957","0.450982805781522","0.467831413086392"
