"plh0212","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","Lower Saxony","direct migration background","3","","",""
"3 on scale 1-7 ","2005","Lower Saxony","indirect migration background","2","","",""
"3 on scale 1-7 ","2005","Bremen","no migration background","1","","",""
"3 on scale 1-7 ","2005","Bremen","direct migration background","","","",""
"3 on scale 1-7 ","2005","Bremen","indirect migration background","","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","no migration background","55","0.0182643957304421","0.0138006615272936","0.0227281299335905"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","direct migration background","10","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","indirect migration background","3","","",""
"3 on scale 1-7 ","2005","Hesse","no migration background","14","","",""
"3 on scale 1-7 ","2005","Hesse","direct migration background","2","","",""
"3 on scale 1-7 ","2005","Hesse","indirect migration background","3","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","no migration background","9","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","direct migration background","4","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","no migration background","21","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","direct migration background","16","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","indirect migration background","8","","",""
"3 on scale 1-7 ","2005","Bavaria","no migration background","31","0.0147905616112705","0.00999297393727365","0.0195881492852673"
"3 on scale 1-7 ","2005","Bavaria","direct migration background","3","","",""
"3 on scale 1-7 ","2005","Bavaria","indirect migration background","1","","",""
"3 on scale 1-7 ","2005","Berlin","no migration background","14","","",""
"3 on scale 1-7 ","2005","Berlin","direct migration background","2","","",""
"3 on scale 1-7 ","2005","Berlin","indirect migration background","1","","",""
"3 on scale 1-7 ","2005","Brandenburg","no migration background","9","","",""
"3 on scale 1-7 ","2005","Brandenburg","direct migration background","","","",""
"3 on scale 1-7 ","2005","Brandenburg","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","no migration background","1","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Saxony","no migration background","14","","",""
"3 on scale 1-7 ","2005","Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2005","Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","no migration background","15","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","direct migration background","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Thuringia","no migration background","15","","",""
"3 on scale 1-7 ","2005","Thuringia","direct migration background","","","",""
"3 on scale 1-7 ","2005","Thuringia","indirect migration background","1","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","no migration background","20","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","direct migration background","3","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","1","","",""
"4 on scale 1-7","2005","Hamburg","no migration background","12","","",""
"4 on scale 1-7","2005","Hamburg","direct migration background","","","",""
"4 on scale 1-7","2005","Hamburg","indirect migration background","","","",""
"4 on scale 1-7","2005","Lower Saxony","no migration background","58","0.0395686010250686","0.0298195800234053","0.0493176220267319"
"4 on scale 1-7","2005","Lower Saxony","direct migration background","4","","",""
"4 on scale 1-7","2005","Lower Saxony","indirect migration background","2","","",""
"4 on scale 1-7","2005","Bremen","no migration background","2","","",""
"4 on scale 1-7","2005","Bremen","direct migration background","1","","",""
"4 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","no migration background","125","0.0372821386501617","0.0309667755602141","0.0435975017401093"
"4 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","39","0.0733706201201102","0.0532792257469892","0.0934620144932313"
"4 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","21","","",""
"4 on scale 1-7","2005","Hesse","no migration background","45","0.0393124331882617","0.027706066517181","0.0509187998593425"
"4 on scale 1-7","2005","Hesse","direct migration background","18","","",""
"4 on scale 1-7","2005","Hesse","indirect migration background","3","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","36","0.0315645336570394","0.0207712682481757","0.0423577990659031"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","12","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"4 on scale 1-7","2005","Baden-Württemberg","no migration background","93","0.0576402633280181","0.0467796209407695","0.0685009057152667"
"4 on scale 1-7","2005","Baden-Württemberg","direct migration background","48","0.0824274420407597","0.0591886755112077","0.105666208570312"
"4 on scale 1-7","2005","Baden-Württemberg","indirect migration background","19","","",""
"4 on scale 1-7","2005","Bavaria","no migration background","100","0.0436194851431127","0.0355019919535778","0.0517369783326477"
"4 on scale 1-7","2005","Bavaria","direct migration background","13","","",""
"4 on scale 1-7","2005","Bavaria","indirect migration background","4","","",""
"4 on scale 1-7","2005","Berlin","no migration background","34","0.0553586647133693","0.0380301512592732","0.0726871781674653"
"4 on scale 1-7","2005","Berlin","direct migration background","3","","",""
"4 on scale 1-7","2005","Berlin","indirect migration background","4","","",""
"4 on scale 1-7","2005","Brandenburg","no migration background","24","","",""
"4 on scale 1-7","2005","Brandenburg","direct migration background","","","",""
"4 on scale 1-7","2005","Brandenburg","indirect migration background","1","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","11","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"4 on scale 1-7","2005","Saxony","no migration background","38","0.0254962092562827","0.0174764613948299","0.0335159571177355"
"4 on scale 1-7","2005","Saxony","direct migration background","1","","",""
"4 on scale 1-7","2005","Saxony","indirect migration background","1","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","no migration background","35","0.043918897272927","0.0302868429149313","0.0575509516309226"
"4 on scale 1-7","2005","Saxony-Anhalt","direct migration background","1","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","","","",""
"4 on scale 1-7","2005","Thuringia","no migration background","26","","",""
"4 on scale 1-7","2005","Thuringia","direct migration background","","","",""
"4 on scale 1-7","2005","Thuringia","indirect migration background","2","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","no migration background","61","0.100463534227717","0.0758494097269729","0.125077658728461"
"5 on scale 1-7","2005","Schleswig-Holstein","direct migration background","7","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","2","","",""
"5 on scale 1-7","2005","Hamburg","no migration background","43","0.163845316055939","0.118326436708386","0.209364195403492"
"5 on scale 1-7","2005","Hamburg","direct migration background","5","","",""
"5 on scale 1-7","2005","Hamburg","indirect migration background","2","","",""
"5 on scale 1-7","2005","Lower Saxony","no migration background","207","0.128566814313212","0.111827642312226","0.145305986314199"
"5 on scale 1-7","2005","Lower Saxony","direct migration background","30","0.132543629838384","0.0856673311753298","0.179419928501438"
"5 on scale 1-7","2005","Lower Saxony","indirect migration background","7","","",""
"5 on scale 1-7","2005","Bremen","no migration background","6","","",""
"5 on scale 1-7","2005","Bremen","direct migration background","2","","",""
"5 on scale 1-7","2005","Bremen","indirect migration background","1","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","no migration background","421","0.120827827177642","0.109963099360055","0.131692554995229"
"5 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","68","0.107897593732094","0.083991468744065","0.131803718720124"
"5 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","42","0.176838811410087","0.128366821521533","0.225310801298641"
"5 on scale 1-7","2005","Hesse","no migration background","167","0.129478231906002","0.10942758277716","0.149528881034843"
"5 on scale 1-7","2005","Hesse","direct migration background","22","","",""
"5 on scale 1-7","2005","Hesse","indirect migration background","5","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","133","0.126333426480595","0.10582417441903","0.14684267854216"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","22","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","7","","",""
"5 on scale 1-7","2005","Baden-Württemberg","no migration background","273","0.143227075176294","0.126902961774426","0.159551188578162"
"5 on scale 1-7","2005","Baden-Württemberg","direct migration background","73","0.154721494246226","0.124162983062847","0.185280005429605"
"5 on scale 1-7","2005","Baden-Württemberg","indirect migration background","34","0.137809776794269","0.0914093770413429","0.184210176547195"
"5 on scale 1-7","2005","Bavaria","no migration background","325","0.12504079819796","0.111895026796358","0.138186569599562"
"5 on scale 1-7","2005","Bavaria","direct migration background","42","0.104572423512296","0.0719018348473607","0.137243012177231"
"5 on scale 1-7","2005","Bavaria","indirect migration background","27","","",""
"5 on scale 1-7","2005","Berlin","no migration background","99","0.149665819055847","0.122633010804111","0.176698627307582"
"5 on scale 1-7","2005","Berlin","direct migration background","11","","",""
"5 on scale 1-7","2005","Berlin","indirect migration background","8","","",""
"5 on scale 1-7","2005","Brandenburg","no migration background","109","0.140151935305113","0.117084523260208","0.163219347350018"
"5 on scale 1-7","2005","Brandenburg","direct migration background","","","",""
"5 on scale 1-7","2005","Brandenburg","indirect migration background","2","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","59","0.129927323291791","0.100096434644292","0.15975821193929"
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"5 on scale 1-7","2005","Saxony","no migration background","172","0.116425452413992","0.100107085039008","0.132743819788975"
"5 on scale 1-7","2005","Saxony","direct migration background","5","","",""
"5 on scale 1-7","2005","Saxony","indirect migration background","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","no migration background","105","0.118098669529753","0.0966292288773146","0.139568110182192"
"5 on scale 1-7","2005","Saxony-Anhalt","direct migration background","2","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","1","","",""
"5 on scale 1-7","2005","Thuringia","no migration background","125","0.163487758575591","0.138900111371771","0.188075405779411"
"5 on scale 1-7","2005","Thuringia","direct migration background","1","","",""
"5 on scale 1-7","2005","Thuringia","indirect migration background","1","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","no migration background","148","0.266737596716971","0.230526422662329","0.302948770771612"
"6 on scale 1-7","2005","Schleswig-Holstein","direct migration background","20","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","1","","",""
"6 on scale 1-7","2005","Hamburg","no migration background","94","0.338322973557064","0.280136772220116","0.396509174894011"
"6 on scale 1-7","2005","Hamburg","direct migration background","9","","",""
"6 on scale 1-7","2005","Hamburg","indirect migration background","3","","",""
"6 on scale 1-7","2005","Lower Saxony","no migration background","474","0.308367552464482","0.28527220503007","0.331462899898895"
"6 on scale 1-7","2005","Lower Saxony","direct migration background","56","0.311945109391974","0.247897828594922","0.375992390189027"
"6 on scale 1-7","2005","Lower Saxony","indirect migration background","14","","",""
"6 on scale 1-7","2005","Bremen","no migration background","37","0.248118883884127","0.172999722879539","0.323238044888715"
"6 on scale 1-7","2005","Bremen","direct migration background","3","","",""
"6 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","no migration background","1117","0.305043810619617","0.289695583272846","0.320392037966388"
"6 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","204","0.29865414548245","0.263388946268025","0.333919344696876"
"6 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","69","0.346625745113865","0.286165343250404","0.407086146977326"
"6 on scale 1-7","2005","Hesse","no migration background","407","0.386513276541164","0.357431225535247","0.415595327547081"
"6 on scale 1-7","2005","Hesse","direct migration background","57","0.222703882719671","0.167218529000534","0.278189236438808"
"6 on scale 1-7","2005","Hesse","indirect migration background","21","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","314","0.304094022852602","0.275695415030466","0.332492630674738"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","50","0.292429758422244","0.225792497410624","0.359067019433865"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","11","","",""
"6 on scale 1-7","2005","Baden-Württemberg","no migration background","657","0.362407497875197","0.340007170663344","0.38480782508705"
"6 on scale 1-7","2005","Baden-Württemberg","direct migration background","153","0.293270577462146","0.254800967200388","0.331740187723904"
"6 on scale 1-7","2005","Baden-Württemberg","indirect migration background","70","0.378578413748652","0.313287724732327","0.443869102764977"
"6 on scale 1-7","2005","Bavaria","no migration background","804","0.312916797607294","0.294488491829527","0.331345103385062"
"6 on scale 1-7","2005","Bavaria","direct migration background","112","0.347315988842738","0.296482839635337","0.398149138050138"
"6 on scale 1-7","2005","Bavaria","indirect migration background","35","0.215940276384284","0.143807195209601","0.288073357558968"
"6 on scale 1-7","2005","Berlin","no migration background","206","0.279313124337573","0.245315074190219","0.313311174484927"
"6 on scale 1-7","2005","Berlin","direct migration background","15","","",""
"6 on scale 1-7","2005","Berlin","indirect migration background","12","","",""
"6 on scale 1-7","2005","Brandenburg","no migration background","275","0.326162683972024","0.295010885133074","0.357314482810973"
"6 on scale 1-7","2005","Brandenburg","direct migration background","3","","",""
"6 on scale 1-7","2005","Brandenburg","indirect migration background","1","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","176","0.327693864295697","0.286049534964068","0.369338193627326"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"6 on scale 1-7","2005","Saxony","no migration background","526","0.342954855382728","0.318803182180294","0.367106528585162"
"6 on scale 1-7","2005","Saxony","direct migration background","12","","",""
"6 on scale 1-7","2005","Saxony","indirect migration background","2","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","no migration background","256","0.270939477489854","0.241372552184636","0.300506402795073"
"6 on scale 1-7","2005","Saxony-Anhalt","direct migration background","3","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","3","","",""
"6 on scale 1-7","2005","Thuringia","no migration background","326","0.351755668237691","0.32000680946353","0.383504527011852"
"6 on scale 1-7","2005","Thuringia","direct migration background","6","","",""
"6 on scale 1-7","2005","Thuringia","indirect migration background","2","","",""
"7 Strongly agree","2005","Schleswig-Holstein","no migration background","333","0.573620420123743","0.533127296410863","0.614113543836624"
"7 Strongly agree","2005","Schleswig-Holstein","direct migration background","27","","",""
"7 Strongly agree","2005","Schleswig-Holstein","indirect migration background","6","","",""
"7 Strongly agree","2005","Hamburg","no migration background","99","0.397570530538618","0.337385091967553","0.457755969109682"
"7 Strongly agree","2005","Hamburg","direct migration background","8","","",""
"7 Strongly agree","2005","Hamburg","indirect migration background","4","","",""
"7 Strongly agree","2005","Lower Saxony","no migration background","760","0.503828528568832","0.478824513285974","0.528832543851689"
"7 Strongly agree","2005","Lower Saxony","direct migration background","107","0.514869894451569","0.445777868942938","0.5839619199602"
"7 Strongly agree","2005","Lower Saxony","indirect migration background","22","","",""
"7 Strongly agree","2005","Bremen","no migration background","79","0.653427707357348","0.570663621384132","0.736191793330564"
"7 Strongly agree","2005","Bremen","direct migration background","8","","",""
"7 Strongly agree","2005","Bremen","indirect migration background","3","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","no migration background","1701","0.508400166139346","0.491735097495435","0.525065234783257"
"7 Strongly agree","2005","North Rhine-Westphalia","direct migration background","320","0.496902010240288","0.458375682169923","0.535428338310652"
"7 Strongly agree","2005","North Rhine-Westphalia","indirect migration background","101","0.355825128644383","0.295000451874311","0.416649805414455"
"7 Strongly agree","2005","Hesse","no migration background","437","0.42965733708216","0.400092922408861","0.459221751755459"
"7 Strongly agree","2005","Hesse","direct migration background","116","0.573831819557588","0.50788345364976","0.639780185465416"
"7 Strongly agree","2005","Hesse","indirect migration background","37","0.578936170535219","0.462439676444297","0.695432664626142"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","no migration background","510","0.515723334223778","0.484872068407588","0.546574600039969"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","direct migration background","91","0.483940896184799","0.410731392998659","0.557150399370939"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","indirect migration background","28","","",""
"7 Strongly agree","2005","Baden-Württemberg","no migration background","714","0.420380310571441","0.397377710813103","0.443382910329779"
"7 Strongly agree","2005","Baden-Württemberg","direct migration background","241","0.436815459619843","0.394904141881524","0.478726777358163"
"7 Strongly agree","2005","Baden-Württemberg","indirect migration background","79","0.321279796275143","0.258420826769555","0.384138765780732"
"7 Strongly agree","2005","Bavaria","no migration background","1155","0.490324795106682","0.470456756895837","0.510192833317527"
"7 Strongly agree","2005","Bavaria","direct migration background","159","0.458404350584055","0.405206376999472","0.511602324168638"
"7 Strongly agree","2005","Bavaria","indirect migration background","56","0.43527251358072","0.348357826820144","0.522187200341296"
"7 Strongly agree","2005","Berlin","no migration background","312","0.488114355926515","0.450236769527166","0.525991942325865"
"7 Strongly agree","2005","Berlin","direct migration background","22","","",""
"7 Strongly agree","2005","Berlin","indirect migration background","10","","",""
"7 Strongly agree","2005","Brandenburg","no migration background","445","0.479207109834447","0.446011349953914","0.512402869714981"
"7 Strongly agree","2005","Brandenburg","direct migration background","10","","",""
"7 Strongly agree","2005","Brandenburg","indirect migration background","1","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","no migration background","240","0.512110334153907","0.467761647864748","0.556459020443067"
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","direct migration background","11","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2005","Saxony","no migration background","719","0.485574223217092","0.460145748321159","0.511002698113025"
"7 Strongly agree","2005","Saxony","direct migration background","11","","",""
"7 Strongly agree","2005","Saxony","indirect migration background","4","","",""
"7 Strongly agree","2005","Saxony-Anhalt","no migration background","452","0.546403617672738","0.513284420358428","0.579522814987048"
"7 Strongly agree","2005","Saxony-Anhalt","direct migration background","13","","",""
"7 Strongly agree","2005","Saxony-Anhalt","indirect migration background","2","","",""
"7 Strongly agree","2005","Thuringia","no migration background","364","0.429464470688658","0.396553312156148","0.462375629221168"
"7 Strongly agree","2005","Thuringia","direct migration background","9","","",""
"7 Strongly agree","2005","Thuringia","indirect migration background","1","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","no migration background","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","direct migration background","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","indirect migration background","","","",""
"1 Strongly disagree","2006","Hamburg","no migration background","","","",""
"1 Strongly disagree","2006","Hamburg","direct migration background","","","",""
"1 Strongly disagree","2006","Hamburg","indirect migration background","","","",""
"1 Strongly disagree","2006","Lower Saxony","no migration background","","","",""
"1 Strongly disagree","2006","Lower Saxony","direct migration background","","","",""
"1 Strongly disagree","2006","Lower Saxony","indirect migration background","","","",""
"1 Strongly disagree","2006","Bremen","no migration background","","","",""
"1 Strongly disagree","2006","Bremen","direct migration background","","","",""
"1 Strongly disagree","2006","Bremen","indirect migration background","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","no migration background","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","direct migration background","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","indirect migration background","","","",""
"1 Strongly disagree","2006","Hesse","no migration background","","","",""
"1 Strongly disagree","2006","Hesse","direct migration background","","","",""
"1 Strongly disagree","2006","Hesse","indirect migration background","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","no migration background","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","no migration background","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","direct migration background","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","indirect migration background","","","",""
"1 Strongly disagree","2006","Bavaria","no migration background","","","",""
"1 Strongly disagree","2006","Bavaria","direct migration background","","","",""
"1 Strongly disagree","2006","Bavaria","indirect migration background","","","",""
"1 Strongly disagree","2006","Berlin","no migration background","","","",""
"1 Strongly disagree","2006","Berlin","direct migration background","","","",""
"1 Strongly disagree","2006","Berlin","indirect migration background","","","",""
"1 Strongly disagree","2006","Brandenburg","no migration background","","","",""
"1 Strongly disagree","2006","Brandenburg","direct migration background","","","",""
"1 Strongly disagree","2006","Brandenburg","indirect migration background","","","",""
"1 Strongly disagree","2006","Mecklenburg-Western Pomerania","no migration background","","","",""
