"plh0212","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2008","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2008","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2008","66 and older","Employed","","","",""
"4 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2008","16-34 y.","Employed","","","",""
"4 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2008","35-65 y.","Employed","","","",""
"4 on scale 1-7","2008","66 and older","Not Employed","","","",""
"4 on scale 1-7","2008","66 and older","Employed","","","",""
"5 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2008","16-34 y.","Employed","","","",""
"5 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2008","35-65 y.","Employed","","","",""
"5 on scale 1-7","2008","66 and older","Not Employed","","","",""
"5 on scale 1-7","2008","66 and older","Employed","","","",""
"6 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2008","16-34 y.","Employed","","","",""
"6 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2008","35-65 y.","Employed","","","",""
"6 on scale 1-7","2008","66 and older","Not Employed","","","",""
"6 on scale 1-7","2008","66 and older","Employed","","","",""
"7 Strongly agree","2008","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2008","16-34 y.","Employed","","","",""
"7 Strongly agree","2008","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2008","35-65 y.","Employed","","","",""
"7 Strongly agree","2008","66 and older","Not Employed","","","",""
"7 Strongly agree","2008","66 and older","Employed","","","",""
"1 Strongly disagree","2009","16-34 y.","Not Employed","6","","",""
"1 Strongly disagree","2009","16-34 y.","Employed","4","","",""
"1 Strongly disagree","2009","35-65 y.","Not Employed","6","","",""
"1 Strongly disagree","2009","35-65 y.","Employed","11","","",""
"1 Strongly disagree","2009","66 and older","Not Employed","42","0.0146805542502688","0.0108605893339965","0.0185005191665411"
"1 Strongly disagree","2009","66 and older","Employed","1","","",""
"2 on scale 1-7 ","2009","16-34 y.","Not Employed","14","","",""
"2 on scale 1-7 ","2009","16-34 y.","Employed","11","","",""
"2 on scale 1-7 ","2009","35-65 y.","Not Employed","16","","",""
"2 on scale 1-7 ","2009","35-65 y.","Employed","35","0.00573210882104759","0.00407199680179109","0.0073922208403041"
"2 on scale 1-7 ","2009","66 and older","Not Employed","34","0.00839740682076346","0.0054991221164638","0.0112956915250631"
"2 on scale 1-7 ","2009","66 and older","Employed","4","","",""
"3 on scale 1-7 ","2009","16-34 y.","Not Employed","35","0.0436871615307463","0.0312045232454838","0.0561697998160089"
"3 on scale 1-7 ","2009","16-34 y.","Employed","67","0.0266353768503715","0.020834823343408","0.0324359303573349"
"3 on scale 1-7 ","2009","35-65 y.","Not Employed","40","0.0197415338256357","0.0135142625992456","0.0259688050520259"
"3 on scale 1-7 ","2009","35-65 y.","Employed","93","0.0131542777125494","0.0106488227063484","0.0156597327187504"
"3 on scale 1-7 ","2009","66 and older","Not Employed","79","0.0235542604658676","0.0187374626730893","0.0283710582586459"
"3 on scale 1-7 ","2009","66 and older","Employed","8","","",""
"4 on scale 1-7","2009","16-34 y.","Not Employed","121","0.125754405738607","0.105505208555294","0.146003602921921"
"4 on scale 1-7","2009","16-34 y.","Employed","132","0.0489395802620807","0.0411675155206629","0.0567116450034986"
"4 on scale 1-7","2009","35-65 y.","Not Employed","128","0.0744915343657083","0.0627376695267073","0.0862453992047094"
"4 on scale 1-7","2009","35-65 y.","Employed","269","0.0344521227148016","0.0304413932116978","0.0384628522179054"
"4 on scale 1-7","2009","66 and older","Not Employed","231","0.0630194471686026","0.0553014928404384","0.0707374014967668"
"4 on scale 1-7","2009","66 and older","Employed","10","","",""
"5 on scale 1-7","2009","16-34 y.","Not Employed","238","0.242466214462317","0.216293058196231","0.268639370728404"
"5 on scale 1-7","2009","16-34 y.","Employed","456","0.151317229763661","0.138407441508448","0.164227018018874"
"5 on scale 1-7","2009","35-65 y.","Not Employed","270","0.133653988666213","0.118421400983392","0.148886576349035"
"5 on scale 1-7","2009","35-65 y.","Employed","898","0.112662067530685","0.105709233613833","0.119614901447537"
"5 on scale 1-7","2009","66 and older","Not Employed","569","0.142988080233683","0.131869662935661","0.154106497531706"
"5 on scale 1-7","2009","66 and older","Employed","33","0.114075883454105","0.0789134883591355","0.149238278549074"
"6 on scale 1-7","2009","16-34 y.","Not Employed","326","0.285480248165494","0.257898319506144","0.313062176824843"
"6 on scale 1-7","2009","16-34 y.","Employed","1106","0.357397384392682","0.340133076809169","0.374661691976195"
"6 on scale 1-7","2009","35-65 y.","Not Employed","624","0.271431552266185","0.251524709812905","0.291338394719464"
"6 on scale 1-7","2009","35-65 y.","Employed","2712","0.336970901363375","0.326576703793015","0.347365098933734"
"6 on scale 1-7","2009","66 and older","Not Employed","1103","0.281666180892235","0.267379539933129","0.295952821851341"
"6 on scale 1-7","2009","66 and older","Employed","93","0.284216566115816","0.234328257235966","0.334104874995666"
"7 Strongly agree","2009","16-34 y.","Not Employed","290","0.276500754235226","0.24918603881368","0.303815469656772"
"7 Strongly agree","2009","16-34 y.","Employed","1184","0.409044914663669","0.391333022006711","0.426756807320627"
"7 Strongly agree","2009","35-65 y.","Not Employed","833","0.483938661986471","0.461567792901612","0.50630953107133"
"7 Strongly agree","2009","35-65 y.","Employed","3926","0.495731303498221","0.484736622078963","0.506725984917478"
"7 Strongly agree","2009","66 and older","Not Employed","1750","0.465694070168579","0.44985079474394","0.481537345593218"
"7 Strongly agree","2009","66 and older","Employed","165","0.490651606008382","0.435357689819444","0.545945522197321"
"1 Strongly disagree","2010","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2010","16-34 y.","Employed","","","",""
"1 Strongly disagree","2010","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2010","35-65 y.","Employed","","","",""
"1 Strongly disagree","2010","66 and older","Not Employed","","","",""
"1 Strongly disagree","2010","66 and older","Employed","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2010","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2010","66 and older","Employed","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2010","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2010","66 and older","Employed","","","",""
"4 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2010","16-34 y.","Employed","","","",""
"4 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2010","35-65 y.","Employed","","","",""
"4 on scale 1-7","2010","66 and older","Not Employed","","","",""
"4 on scale 1-7","2010","66 and older","Employed","","","",""
"5 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2010","16-34 y.","Employed","","","",""
"5 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2010","35-65 y.","Employed","","","",""
"5 on scale 1-7","2010","66 and older","Not Employed","","","",""
"5 on scale 1-7","2010","66 and older","Employed","","","",""
"6 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2010","16-34 y.","Employed","","","",""
"6 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2010","35-65 y.","Employed","","","",""
"6 on scale 1-7","2010","66 and older","Not Employed","","","",""
"6 on scale 1-7","2010","66 and older","Employed","","","",""
"7 Strongly agree","2010","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2010","16-34 y.","Employed","","","",""
"7 Strongly agree","2010","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2010","35-65 y.","Employed","","","",""
"7 Strongly agree","2010","66 and older","Not Employed","","","",""
"7 Strongly agree","2010","66 and older","Employed","","","",""
"1 Strongly disagree","2011","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2011","16-34 y.","Employed","","","",""
"1 Strongly disagree","2011","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2011","35-65 y.","Employed","","","",""
"1 Strongly disagree","2011","66 and older","Not Employed","","","",""
"1 Strongly disagree","2011","66 and older","Employed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2011","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2011","66 and older","Employed","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2011","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2011","66 and older","Employed","","","",""
"4 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2011","16-34 y.","Employed","","","",""
"4 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2011","35-65 y.","Employed","","","",""
"4 on scale 1-7","2011","66 and older","Not Employed","","","",""
"4 on scale 1-7","2011","66 and older","Employed","","","",""
"5 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2011","16-34 y.","Employed","","","",""
"5 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2011","35-65 y.","Employed","","","",""
"5 on scale 1-7","2011","66 and older","Not Employed","","","",""
"5 on scale 1-7","2011","66 and older","Employed","","","",""
"6 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2011","16-34 y.","Employed","","","",""
"6 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2011","35-65 y.","Employed","","","",""
"6 on scale 1-7","2011","66 and older","Not Employed","","","",""
"6 on scale 1-7","2011","66 and older","Employed","","","",""
"7 Strongly agree","2011","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2011","16-34 y.","Employed","","","",""
"7 Strongly agree","2011","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2011","35-65 y.","Employed","","","",""
"7 Strongly agree","2011","66 and older","Not Employed","","","",""
"7 Strongly agree","2011","66 and older","Employed","","","",""
"1 Strongly disagree","2012","16-34 y.","Not Employed","1","","",""
"1 Strongly disagree","2012","16-34 y.","Employed","2","","",""
"1 Strongly disagree","2012","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2012","35-65 y.","Employed","3","","",""
"1 Strongly disagree","2012","66 and older","Not Employed","","","",""
"1 Strongly disagree","2012","66 and older","Employed","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Not Employed","11","","",""
"2 on scale 1-7 ","2012","16-34 y.","Employed","3","","",""
"2 on scale 1-7 ","2012","35-65 y.","Not Employed","5","","",""
"2 on scale 1-7 ","2012","35-65 y.","Employed","18","","",""
"2 on scale 1-7 ","2012","66 and older","Not Employed","1","","",""
"2 on scale 1-7 ","2012","66 and older","Employed","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Not Employed","26","","",""
"3 on scale 1-7 ","2012","16-34 y.","Employed","17","","",""
"3 on scale 1-7 ","2012","35-65 y.","Not Employed","10","","",""
"3 on scale 1-7 ","2012","35-65 y.","Employed","23","","",""
"3 on scale 1-7 ","2012","66 and older","Not Employed","2","","",""
"3 on scale 1-7 ","2012","66 and older","Employed","","","",""
"4 on scale 1-7","2012","16-34 y.","Not Employed","67","0.0974871733990528","0.0775112521847876","0.117463094613318"
"4 on scale 1-7","2012","16-34 y.","Employed","33","0.0299887751874173","0.020907513561954","0.0390700368128805"
"4 on scale 1-7","2012","35-65 y.","Not Employed","65","0.0702195773060032","0.0533278929415225","0.0871112616704839"
"4 on scale 1-7","2012","35-65 y.","Employed","104","0.0267826865178146","0.0217944034842483","0.0317709695513809"
"4 on scale 1-7","2012","66 and older","Not Employed","1","","",""
"4 on scale 1-7","2012","66 and older","Employed","","","",""
"5 on scale 1-7","2012","16-34 y.","Not Employed","199","0.228695962328726","0.200411466826171","0.256980457831281"
"5 on scale 1-7","2012","16-34 y.","Employed","191","0.134304799583592","0.116149362248507","0.152460236918677"
"5 on scale 1-7","2012","35-65 y.","Not Employed","155","0.182011286877854","0.156503283301361","0.207519290454347"
"5 on scale 1-7","2012","35-65 y.","Employed","550","0.133551485988076","0.123041192389761","0.144061779586392"
"5 on scale 1-7","2012","66 and older","Not Employed","7","","",""
"5 on scale 1-7","2012","66 and older","Employed","1","","",""
"6 on scale 1-7","2012","16-34 y.","Not Employed","289","0.334969237722898","0.303183688810055","0.366754786635741"
"6 on scale 1-7","2012","16-34 y.","Employed","523","0.377599015739841","0.351786578943914","0.403411452535768"
"6 on scale 1-7","2012","35-65 y.","Not Employed","291","0.307183548494935","0.276686225043851","0.337680871946018"
"6 on scale 1-7","2012","35-65 y.","Employed","1495","0.34946142150331","0.334729640548426","0.364193202458194"
"6 on scale 1-7","2012","66 and older","Not Employed","4","","",""
"6 on scale 1-7","2012","66 and older","Employed","2","","",""
"7 Strongly agree","2012","16-34 y.","Not Employed","254","0.295865076403972","0.265126681867969","0.326603470939976"
"7 Strongly agree","2012","16-34 y.","Employed","586","0.440428272582896","0.413995426921725","0.466861118244067"
"7 Strongly agree","2012","35-65 y.","Not Employed","353","0.417146292157512","0.384549292409952","0.449743291905072"
"7 Strongly agree","2012","35-65 y.","Employed","1831","0.480336555111614","0.464899906848475","0.495773203374752"
"7 Strongly agree","2012","66 and older","Not Employed","4","","",""
"7 Strongly agree","2012","66 and older","Employed","1","","",""
"1 Strongly disagree","2013","16-34 y.","Not Employed","4","","",""
"1 Strongly disagree","2013","16-34 y.","Employed","4","","",""
"1 Strongly disagree","2013","35-65 y.","Not Employed","8","","",""
"1 Strongly disagree","2013","35-65 y.","Employed","17","","",""
"1 Strongly disagree","2013","66 and older","Not Employed","13","","",""
"1 Strongly disagree","2013","66 and older","Employed","3","","",""
"2 on scale 1-7 ","2013","16-34 y.","Not Employed","8","","",""
"2 on scale 1-7 ","2013","16-34 y.","Employed","10","","",""
"2 on scale 1-7 ","2013","35-65 y.","Not Employed","19","","",""
"2 on scale 1-7 ","2013","35-65 y.","Employed","33","0.00487436687565271","0.00337748022883097","0.00637125352247446"
"2 on scale 1-7 ","2013","66 and older","Not Employed","18","","",""
"2 on scale 1-7 ","2013","66 and older","Employed","2","","",""
"3 on scale 1-7 ","2013","16-34 y.","Not Employed","29","","",""
"3 on scale 1-7 ","2013","16-34 y.","Employed","44","0.0148983174822024","0.0104270291157886","0.0193696058486163"
"3 on scale 1-7 ","2013","35-65 y.","Not Employed","31","0.0159829378494188","0.0103528358540569","0.0216130398447808"
"3 on scale 1-7 ","2013","35-65 y.","Employed","78","0.00974216413061911","0.00763114234347149","0.0118531859177667"
"3 on scale 1-7 ","2013","66 and older","Not Employed","61","0.0140586563165633","0.0106168954741352","0.0175004171589914"
"3 on scale 1-7 ","2013","66 and older","Employed","5","","",""
"4 on scale 1-7","2013","16-34 y.","Not Employed","76","0.0763302545562864","0.0587368139502965","0.0939236951622763"
"4 on scale 1-7","2013","16-34 y.","Employed","112","0.0384131454760113","0.0313196918936315","0.0455065990583911"
"4 on scale 1-7","2013","35-65 y.","Not Employed","98","0.0557331625213936","0.0454342621875786","0.0660320628552085"
"4 on scale 1-7","2013","35-65 y.","Employed","206","0.0222912658139447","0.0191183177498521","0.0254642138780373"
"4 on scale 1-7","2013","66 and older","Not Employed","264","0.0628392982477617","0.0557450572026208","0.0699335392929026"
"4 on scale 1-7","2013","66 and older","Employed","14","","",""
"5 on scale 1-7","2013","16-34 y.","Not Employed","196","0.264476299551043","0.235252560578554","0.293700038523532"
"5 on scale 1-7","2013","16-34 y.","Employed","425","0.143232341085053","0.130303023170928","0.156161658999179"
"5 on scale 1-7","2013","35-65 y.","Not Employed","290","0.145584706150269","0.129751129575973","0.161418282724565"
"5 on scale 1-7","2013","35-65 y.","Employed","953","0.11414051551394","0.107306228946157","0.120974802081722"
"5 on scale 1-7","2013","66 and older","Not Employed","669","0.142528199967374","0.132308372448352","0.152748027486395"
"5 on scale 1-7","2013","66 and older","Employed","54","0.118275534671953","0.0877879259808754","0.14876314336303"
"6 on scale 1-7","2013","16-34 y.","Not Employed","311","0.344040695262052","0.312564123808652","0.375517266715452"
"6 on scale 1-7","2013","16-34 y.","Employed","1139","0.412000739833864","0.393834672289609","0.430166807378119"
"6 on scale 1-7","2013","35-65 y.","Not Employed","620","0.326375243378445","0.305325138350421","0.34742534840647"
"6 on scale 1-7","2013","35-65 y.","Employed","2981","0.353299911458828","0.343026514361951","0.363573308555704"
"6 on scale 1-7","2013","66 and older","Not Employed","1409","0.303770397768879","0.290326283031974","0.317214512505785"
"6 on scale 1-7","2013","66 and older","Employed","136","0.282966816032952","0.240441569745378","0.325492062320527"
"7 Strongly agree","2013","16-34 y.","Not Employed","251","0.264999122928137","0.235756911593794","0.29424133426248"
"7 Strongly agree","2013","16-34 y.","Employed","1086","0.387277552925879","0.36929850893271","0.405256596919049"
